date,source,production_m3,service_hours,country
2022-06-04,Mohokare River,24802,21.983199641836812,Lesotho
2022-06-05,Metolong Dam,23803,22.250515269234196,Lesotho
2022-06-06,Metolong Dam,23519,20.058280416412646,Lesotho
2022-06-07,Metolong Dam,19976,19.470707960752524,Lesotho
2022-06-08,Metolong Dam,22868,21.555848997435923,Lesotho
2022-06-09,Metolong Dam,23759,22.360998699252878,Lesotho
2022-06-10,Mohokare River,21718,21.444391044507483,Lesotho
2022-06-11,Mohokare River,20849,22.68416816901238,Lesotho
2022-06-12,Metolong Dam,21387,23.04103631573376,Lesotho
2022-06-13,Metolong Dam,23673,17.363399897678036,Lesotho
2022-06-14,Mohokare River,16095,19.09640034382973,Lesotho
2022-06-15,Mohokare River,20636,20.09207952238433,Lesotho
2022-06-16,Mohokare River,23916,23.244865072260595,Lesotho
2022-06-17,Metolong Dam,23215,20.64343052474447,Lesotho
2022-06-18,Mohokare River,19457,21.13918900327519,Lesotho
2022-06-19,Mohokare River,25150,20.35878541160105,Lesotho
2022-06-20,Metolong Dam,23317,22.100786400863548,Lesotho
2022-06-21,Mohokare River,21503,21.31180203998027,Lesotho
2022-06-22,Metolong Dam,18517,17.289284227840994,Lesotho
2022-06-23,Metolong Dam,26256,21.133562468679703,Lesotho
2022-06-24,Metolong Dam,24242,21.064745270307025,Lesotho
2022-06-25,Mohokare River,19812,14.195326002753841,Lesotho
2022-06-26,Metolong Dam,25801,21.232088610662725,Lesotho
2022-06-27,Metolong Dam,23663,21.11913560325026,Lesotho
2022-06-28,Metolong Dam,21863,20.33878003292039,Lesotho
2022-06-29,Metolong Dam,21334,20.742739322719867,Lesotho
2022-06-30,Mohokare River,24140,20.72831290433985,Lesotho
2022-07-01,Mohokare River,19927,17.966562656211806,Lesotho
2022-07-02,Mohokare River,19867,20.312529152364895,Lesotho
2022-07-03,Mohokare River,24902,22.70589020122228,Lesotho
2022-07-04,Metolong Dam,30008,20.11689227401492,Lesotho
2022-07-05,Metolong Dam,24192,21.368526401293323,Lesotho
2022-07-06,Mohokare River,21665,23.431552655271023,Lesotho
2022-07-07,Metolong Dam,23713,21.438057002299296,Lesotho
2022-07-08,Mohokare River,22817,21.36913450803875,Lesotho
2022-07-09,Mohokare River,22878,20.020443207902403,Lesotho
2022-07-10,Metolong Dam,23396,21.35275423101968,Lesotho
2022-07-11,Metolong Dam,19400,21.07245806735634,Lesotho
2022-07-12,Metolong Dam,21833,21.88576784810794,Lesotho
2022-07-13,Mohokare River,25761,20.146598980820844,Lesotho
2022-07-14,Metolong Dam,25341,23.108663594029327,Lesotho
2022-07-15,Mohokare River,20972,22.41318974979764,Lesotho
2022-07-16,Mohokare River,21241,23.33390147586786,Lesotho
2022-07-17,Mohokare River,18390,19.31951532176027,Lesotho
2022-07-18,Metolong Dam,21931,21.55769865907311,Lesotho
2022-07-19,Metolong Dam,22913,22.38708130364697,Lesotho
2022-07-20,Metolong Dam,21588,22.3523325555302,Lesotho
2022-07-21,Metolong Dam,26024,23.78610605882948,Lesotho
2022-07-22,Metolong Dam,23482,20.09984368777103,Lesotho
2022-07-23,Metolong Dam,24344,20.798634931629444,Lesotho
2022-07-24,Mohokare River,18962,19.594106487672185,Lesotho
2022-07-25,Metolong Dam,21406,20.043710140220902,Lesotho
2022-07-26,Mohokare River,26006,23.136417882143665,Lesotho
2022-07-27,Mohokare River,22590,22.68373127966935,Lesotho
2022-07-28,Metolong Dam,19686,20.26081034302534,Lesotho
2022-07-29,Metolong Dam,22212,23.990951013564793,Lesotho
2022-07-30,Metolong Dam,26262,22.08245548043282,Lesotho
2022-07-31,Mohokare River,23363,23.203905431211595,Lesotho
2022-08-01,Metolong Dam,21418,22.047011592820773,Lesotho
2022-08-02,Mohokare River,21971,21.506450627281172,Lesotho
2022-08-03,Mohokare River,20580,23.195009935822608,Lesotho
2022-08-04,Metolong Dam,24614,20.083795082293577,Lesotho
2022-08-05,Mohokare River,23472,23.730855381616898,Lesotho
2022-08-06,Metolong Dam,26025,21.19809911607445,Lesotho
2022-08-07,Metolong Dam,23600,20.293617742229934,Lesotho
2022-08-08,Metolong Dam,19759,20.14710370321371,Lesotho
2022-08-09,Mohokare River,23906,20.79851132822639,Lesotho
2022-08-10,Metolong Dam,25631,23.33041038576494,Lesotho
2022-08-11,Metolong Dam,23361,23.1232358895508,Lesotho
2022-08-12,Metolong Dam,23693,13.969744758204726,Lesotho
2022-08-13,Metolong Dam,20840,21.081853943840702,Lesotho
2022-08-14,Mohokare River,16553,20.851265357403687,Lesotho
2022-08-15,Mohokare River,22533,22.36565237610522,Lesotho
2022-08-16,Metolong Dam,23828,23.186002464931253,Lesotho
2022-08-17,Metolong Dam,23493,22.051820783884207,Lesotho
2022-08-18,Metolong Dam,23038,23.392010423416,Lesotho
2022-08-19,Mohokare River,27554,20.793663152447696,Lesotho
2022-08-20,Metolong Dam,17310,18.07719516535734,Lesotho
2022-08-21,Metolong Dam,25449,21.12919163206923,Lesotho
2022-08-22,Mohokare River,24373,21.08623271473781,Lesotho
2022-08-23,Mohokare River,22973,20.806145326044067,Lesotho
2022-08-24,Mohokare River,23007,20.126848315116025,Lesotho
2022-08-25,Metolong Dam,23355,23.966088994978428,Lesotho
2022-08-26,Mohokare River,19358,17.379292234422095,Lesotho
2022-08-27,Mohokare River,25521,22.88823338445336,Lesotho
2022-08-28,Metolong Dam,21392,23.54039204436201,Lesotho
2022-08-29,Mohokare River,20914,21.006976386834467,Lesotho
2022-08-30,Metolong Dam,18958,20.913372574794273,Lesotho
2022-08-31,Metolong Dam,21441,20.11794023270535,Lesotho
2022-09-01,Metolong Dam,25867,22.09105187799863,Lesotho
2022-09-02,Mohokare River,21529,20.22198745436115,Lesotho
2022-09-03,Metolong Dam,19152,21.403626623220656,Lesotho
2022-09-04,Metolong Dam,21495,22.639484141763464,Lesotho
2022-09-05,Mohokare River,24915,21.591049170175005,Lesotho
2022-09-06,Metolong Dam,22731,20.355323231530562,Lesotho
2022-09-07,Mohokare River,21796,21.13683873695253,Lesotho
2022-09-08,Mohokare River,26353,22.905823352878585,Lesotho
2022-09-09,Metolong Dam,21333,21.46731577918412,Lesotho
2022-09-10,Mohokare River,23913,20.665984235089365,Lesotho
2022-09-11,Metolong Dam,19265,15.2392492433323,Lesotho
2022-09-12,Mohokare River,21791,23.895147210706373,Lesotho
2022-09-13,Metolong Dam,23070,20.685920786856105,Lesotho
2022-09-14,Mohokare River,25691,21.437668769804205,Lesotho
2022-09-15,Mohokare River,22436,23.588800569906503,Lesotho
2022-09-16,Metolong Dam,20733,20.417808312224615,Lesotho
2022-09-17,Metolong Dam,22802,20.48090184667066,Lesotho
2022-09-18,Metolong Dam,20224,21.481548466794006,Lesotho
2022-09-19,Metolong Dam,27445,23.719328638929603,Lesotho
2022-09-20,Metolong Dam,21585,23.555712267100063,Lesotho
2022-09-21,Metolong Dam,20572,12.437175869200004,Lesotho
2022-09-22,Metolong Dam,21623,23.31292229402207,Lesotho
2022-09-23,Metolong Dam,23599,23.50241837702858,Lesotho
2022-09-24,Metolong Dam,25352,22.317791548338782,Lesotho
2022-09-25,Mohokare River,25892,22.57327259695697,Lesotho
2022-09-26,Metolong Dam,22540,23.763069898749148,Lesotho
2022-09-27,Mohokare River,20763,22.092573849246385,Lesotho
2022-09-28,Mohokare River,22606,17.245587784290755,Lesotho
2022-09-29,Mohokare River,25327,20.06856129752926,Lesotho
2022-09-30,Metolong Dam,21885,23.893087039410645,Lesotho
2022-10-01,Metolong Dam,21009,17.099141117279082,Lesotho
2022-10-02,Metolong Dam,21582,20.925902039090893,Lesotho
2022-10-03,Metolong Dam,19810,20.41115243494908,Lesotho
2022-10-04,Mohokare River,21142,22.299883380831968,Lesotho
2022-10-05,Metolong Dam,22739,20.33291219239337,Lesotho
2022-10-06,Metolong Dam,24183,23.755710745114964,Lesotho
2022-10-07,Metolong Dam,23432,21.826176846382822,Lesotho
2022-10-08,Metolong Dam,21133,22.133561139213285,Lesotho
2022-10-09,Mohokare River,23179,23.094359203875133,Lesotho
2022-10-10,Metolong Dam,21501,21.646501030107636,Lesotho
2022-10-11,Mohokare River,22533,21.047305537832262,Lesotho
2022-10-12,Mohokare River,19157,22.32010607309841,Lesotho
2022-10-13,Mohokare River,19566,18.96367875336148,Lesotho
2022-10-14,Mohokare River,22215,23.805779232695137,Lesotho
2022-10-15,Mohokare River,19525,18.262637621724203,Lesotho
2022-10-16,Metolong Dam,25186,20.942720308663347,Lesotho
2022-10-17,Mohokare River,21644,20.985446915964445,Lesotho
2022-10-18,Metolong Dam,21999,23.56920225644115,Lesotho
2022-10-19,Mohokare River,18060,20.222542160988127,Lesotho
2022-10-20,Mohokare River,23545,20.54473440226732,Lesotho
2022-10-21,Mohokare River,25265,20.229421136133606,Lesotho
2022-10-22,Mohokare River,22460,23.811991176501984,Lesotho
2022-10-23,Mohokare River,21665,18.964356064452186,Lesotho
2022-10-24,Mohokare River,21393,22.111462283950793,Lesotho
2022-10-25,Metolong Dam,20776,21.234158703599952,Lesotho
2022-10-26,Mohokare River,23494,21.050494303527223,Lesotho
2022-10-27,Mohokare River,22433,22.1064962012278,Lesotho
2022-10-28,Mohokare River,23591,23.313055257842894,Lesotho
2022-10-29,Metolong Dam,22008,20.42571473782376,Lesotho
2022-10-30,Metolong Dam,27491,22.745123250651623,Lesotho
2022-10-31,Metolong Dam,21494,23.743222654911623,Lesotho
2022-11-01,Metolong Dam,21524,21.38646703674577,Lesotho
2022-11-02,Mohokare River,37654,22.95016870840857,Lesotho
2022-11-03,Mohokare River,21852,20.10063092240897,Lesotho
2022-11-04,Mohokare River,22613,20.01566738620637,Lesotho
2022-11-05,Metolong Dam,25248,21.426385502954215,Lesotho
2022-11-06,Mohokare River,20855,20.97585174916781,Lesotho
2022-11-07,Mohokare River,27875,23.659201910201443,Lesotho
2022-11-08,Mohokare River,20633,21.21027375605479,Lesotho
2022-11-09,Mohokare River,20843,22.93877179010274,Lesotho
2022-11-10,Metolong Dam,22558,23.692508737490513,Lesotho
2022-11-11,Mohokare River,20849,23.247489023840934,Lesotho
2022-11-12,Mohokare River,25596,22.474754101849793,Lesotho
2022-11-13,Mohokare River,21022,23.905185594777304,Lesotho
2022-11-14,Mohokare River,18334,19.92287478275074,Lesotho
2022-11-15,Metolong Dam,23885,23.456148840893004,Lesotho
2022-11-16,Mohokare River,19887,18.808690371995056,Lesotho
2022-11-17,Metolong Dam,21608,20.42962792917085,Lesotho
2022-11-18,Mohokare River,21247,20.994600203311645,Lesotho
2022-11-19,Metolong Dam,19358,21.448241273111524,Lesotho
2022-11-20,Mohokare River,22120,23.66942688221309,Lesotho
2022-11-21,Metolong Dam,22983,22.147148033077926,Lesotho
2022-11-22,Mohokare River,25136,20.427310152164086,Lesotho
2022-11-23,Metolong Dam,21301,21.529758474915795,Lesotho
2022-11-24,Mohokare River,24068,16.53608323007564,Lesotho
2022-11-25,Metolong Dam,22021,22.58957053471085,Lesotho
2022-11-26,Mohokare River,21459,20.94921768734606,Lesotho
2022-11-27,Mohokare River,20524,23.854805229983864,Lesotho
2022-11-28,Mohokare River,26274,21.15463184370473,Lesotho
2022-11-29,Metolong Dam,28835,23.060702638577744,Lesotho
2022-11-30,Metolong Dam,22750,22.94057029911962,Lesotho
2022-12-01,Metolong Dam,24472,21.592047782526343,Lesotho
2022-12-02,Mohokare River,24855,23.38520717683778,Lesotho
2022-12-03,Mohokare River,20617,20.023711944011584,Lesotho
2022-12-04,Metolong Dam,23609,21.915480785430656,Lesotho
2022-12-05,Metolong Dam,25124,22.862058131152658,Lesotho
2022-12-06,Mohokare River,25815,21.40532995332043,Lesotho
2022-12-07,Mohokare River,24523,20.147599391991598,Lesotho
2022-12-08,Mohokare River,21717,20.272118167905546,Lesotho
2022-12-09,Mohokare River,19508,21.651321733786272,Lesotho
2022-12-10,Metolong Dam,20277,20.06669295113921,Lesotho
2022-12-11,Mohokare River,20613,20.85239276687186,Lesotho
2022-12-12,Metolong Dam,23336,20.21288456084993,Lesotho
2022-12-13,Mohokare River,19513,15.103331232666456,Lesotho
2022-12-14,Mohokare River,22982,22.77141310081764,Lesotho
2022-12-15,Metolong Dam,24102,21.041580054659715,Lesotho
2022-12-16,Mohokare River,23901,23.348516554571706,Lesotho
2022-12-17,Mohokare River,18445,19.753733877575137,Lesotho
2022-12-18,Mohokare River,18816,19.868714667415368,Lesotho
2022-12-19,Metolong Dam,24452,22.002689238487196,Lesotho
2022-12-20,Mohokare River,23781,20.983918991860243,Lesotho
2022-12-21,Metolong Dam,20795,23.304480955069863,Lesotho
2022-12-22,Metolong Dam,21077,19.76662677590269,Lesotho
2022-12-23,Metolong Dam,22036,21.49706933249643,Lesotho
2022-12-24,Mohokare River,21007,22.26492521643283,Lesotho
2022-12-25,Metolong Dam,22716,22.742148709505543,Lesotho
2022-12-26,Mohokare River,19621,22.459932102806018,Lesotho
2022-12-27,Mohokare River,24302,20.417747524908616,Lesotho
2022-12-28,Metolong Dam,21598,22.272069525898477,Lesotho
2022-12-29,Mohokare River,21274,23.41067761208186,Lesotho
2022-12-30,Mohokare River,25088,20.385909893108895,Lesotho
2022-12-31,Metolong Dam,21884,20.562419559752488,Lesotho
2023-01-01,Metolong Dam,20305,20.26975309020635,Lesotho
2023-01-02,Mohokare River,22151,22.38386408942783,Lesotho
2023-01-03,Mohokare River,21479,23.439432683288324,Lesotho
2023-01-04,Mohokare River,24282,22.350090935150465,Lesotho
2023-01-05,Metolong Dam,23105,21.864053424204958,Lesotho
2023-01-06,Mohokare River,20998,23.823701310599294,Lesotho
2023-01-07,Metolong Dam,22891,21.02228039946434,Lesotho
2023-01-08,Mohokare River,23462,23.449878025115876,Lesotho
2023-01-09,Mohokare River,22663,10.696317526685931,Lesotho
2023-01-10,Mohokare River,25702,20.26414253124896,Lesotho
2023-01-11,Metolong Dam,22852,20.02450878226369,Lesotho
2023-01-12,Metolong Dam,21532,23.945700662743292,Lesotho
2023-01-13,Metolong Dam,22354,21.60695159791931,Lesotho
2023-01-14,Mohokare River,22223,21.073433215230448,Lesotho
2023-01-15,Metolong Dam,19437,14.996007081330669,Lesotho
2023-01-16,Metolong Dam,24143,23.15327576077114,Lesotho
2023-01-17,Mohokare River,21776,21.88271642232791,Lesotho
2023-01-18,Metolong Dam,21682,20.25605426035242,Lesotho
2023-01-19,Metolong Dam,19063,19.459816250750105,Lesotho
2023-01-20,Mohokare River,21391,22.465399221646713,Lesotho
2023-01-21,Mohokare River,23944,22.39461115384115,Lesotho
2023-01-22,Metolong Dam,20588,20.401956167944675,Lesotho
2023-01-23,Metolong Dam,20698,22.94211376626367,Lesotho
2023-01-24,Metolong Dam,23743,23.974355745349296,Lesotho
2023-01-25,Mohokare River,24571,20.680429548757807,Lesotho
2023-01-26,Mohokare River,24532,22.17640663269703,Lesotho
2023-01-27,Mohokare River,24662,23.267828502118682,Lesotho
2023-01-28,Metolong Dam,22658,22.45628415464996,Lesotho
2023-01-29,Metolong Dam,23475,22.41825087814966,Lesotho
2023-01-30,Metolong Dam,21440,22.626447209732955,Lesotho
2023-01-31,Metolong Dam,20160,21.407369313780748,Lesotho
2023-02-01,Metolong Dam,23521,22.798166351791387,Lesotho
2023-02-02,Metolong Dam,23138,23.005405819661657,Lesotho
2023-02-03,Mohokare River,24550,22.733523718323937,Lesotho
2023-02-04,Mohokare River,25888,20.279455720437348,Lesotho
2023-02-05,Metolong Dam,21142,22.694721970033807,Lesotho
2023-02-06,Mohokare River,22040,23.383230696351227,Lesotho
2023-02-07,Mohokare River,22086,21.364654728116463,Lesotho
2023-02-08,Metolong Dam,19433,19.451118730580358,Lesotho
2023-02-09,Metolong Dam,20906,20.01823687206629,Lesotho
2023-02-10,Metolong Dam,18001,19.83968495930049,Lesotho
2023-02-11,Metolong Dam,21984,20.663006429143756,Lesotho
2023-02-12,Metolong Dam,18199,18.879578559203253,Lesotho
2023-02-13,Metolong Dam,23054,22.440989661168153,Lesotho
2023-02-14,Metolong Dam,21127,20.880168633444413,Lesotho
2023-02-15,Mohokare River,23320,20.21527997916894,Lesotho
2023-02-16,Metolong Dam,20058,22.09391933562857,Lesotho
2023-02-17,Metolong Dam,23807,20.081942739083075,Lesotho
2023-02-18,Metolong Dam,23649,21.94358071005631,Lesotho
2023-02-19,Mohokare River,20106,21.809618697604492,Lesotho
2023-02-20,Mohokare River,20676,21.124397237005446,Lesotho
2023-02-21,Metolong Dam,20430,21.6741935073265,Lesotho
2023-02-22,Metolong Dam,25577,20.08962383433806,Lesotho
2023-02-23,Mohokare River,22013,21.890921009567283,Lesotho
2023-02-24,Mohokare River,20869,23.79954053671753,Lesotho
2023-02-25,Mohokare River,23121,20.85933432552943,Lesotho
2023-02-26,Metolong Dam,23060,22.048138656906545,Lesotho
2023-02-27,Mohokare River,22116,23.837964540188032,Lesotho
2023-02-28,Metolong Dam,21177,21.89452299114698,Lesotho
2023-03-01,Metolong Dam,25049,23.42309291939482,Lesotho
2023-03-02,Mohokare River,23780,20.083476538304105,Lesotho
2023-03-03,Metolong Dam,23771,21.55802237881167,Lesotho
2023-03-04,Mohokare River,21996,22.978083147154333,Lesotho
2023-03-05,Metolong Dam,22347,21.380608431613144,Lesotho
2023-03-06,Metolong Dam,22550,22.45008615801131,Lesotho
2023-03-07,Mohokare River,26437,22.711958287928038,Lesotho
2023-03-08,Metolong Dam,24513,22.22993114548071,Lesotho
2023-03-09,Mohokare River,23262,20.270060044850943,Lesotho
2023-03-10,Mohokare River,22893,22.975949115886657,Lesotho
2023-03-11,Mohokare River,20380,22.263461980197405,Lesotho
2023-03-12,Metolong Dam,19155,19.208365361945187,Lesotho
2023-03-13,Mohokare River,26074,20.911972487106695,Lesotho
2023-03-14,Mohokare River,20844,23.4961692797255,Lesotho
2023-03-15,Metolong Dam,23909,21.836679643620325,Lesotho
2023-03-16,Metolong Dam,19630,19.465172327075347,Lesotho
2023-03-17,Metolong Dam,20242,20.16365229499896,Lesotho
2023-03-18,Mohokare River,20376,22.923236124687406,Lesotho
2023-03-19,Mohokare River,21714,22.222343005276716,Lesotho
2023-03-20,Mohokare River,21025,21.26625961983539,Lesotho
2023-03-21,Mohokare River,26496,23.09789988604925,Lesotho
2023-03-22,Metolong Dam,22095,22.447761687576776,Lesotho
2023-03-23,Mohokare River,26415,23.48234613635315,Lesotho
2023-03-24,Mohokare River,20711,23.137213521996927,Lesotho
2023-03-25,Mohokare River,20827,21.523314361275506,Lesotho
2023-03-26,Metolong Dam,20425,23.95731984589058,Lesotho
2023-03-27,Mohokare River,32980,23.064879805652954,Lesotho
2023-03-28,Metolong Dam,19125,20.26775519222919,Lesotho
2023-03-29,Mohokare River,25050,22.968405968877722,Lesotho
2023-03-30,Metolong Dam,21788,21.299821882644977,Lesotho
2023-03-31,Mohokare River,25210,23.506271225968185,Lesotho
2023-04-01,Metolong Dam,24446,21.781767757682903,Lesotho
2023-04-02,Metolong Dam,21226,20.369561421217337,Lesotho
2023-04-03,Mohokare River,23202,22.693666473083276,Lesotho
2023-04-04,Metolong Dam,32508,22.712852066700645,Lesotho
2023-04-05,Metolong Dam,22961,22.86235549843527,Lesotho
2023-04-06,Metolong Dam,21986,23.44303947421307,Lesotho
2023-04-07,Metolong Dam,25350,22.619069246617983,Lesotho
2023-04-08,Mohokare River,20813,20.469784137282716,Lesotho
2023-04-09,Metolong Dam,22303,21.802508731131695,Lesotho
2023-04-10,Metolong Dam,20563,20.182010097874716,Lesotho
2023-04-11,Metolong Dam,21285,21.826246956484304,Lesotho
2023-04-12,Mohokare River,23194,22.68746992968132,Lesotho
2023-04-13,Metolong Dam,21627,20.932139869784162,Lesotho
2023-04-14,Metolong Dam,25159,20.43279006229087,Lesotho
2023-04-15,Mohokare River,25648,20.848466404344897,Lesotho
2023-04-16,Mohokare River,24640,21.015651750629452,Lesotho
2023-04-17,Metolong Dam,24950,22.532328585065528,Lesotho
2023-04-18,Mohokare River,21760,20.37438348100073,Lesotho
2023-04-19,Metolong Dam,22072,21.859396050507108,Lesotho
2023-04-20,Metolong Dam,20884,22.936297636200017,Lesotho
2023-04-21,Metolong Dam,23955,22.891100013421692,Lesotho
2023-04-22,Metolong Dam,21995,21.96275953565635,Lesotho
2023-04-23,Metolong Dam,20129,22.647002772784614,Lesotho
2023-04-24,Mohokare River,25887,21.745332642102866,Lesotho
2023-04-25,Metolong Dam,19681,21.776059021736188,Lesotho
2023-04-26,Mohokare River,22688,21.00890499370944,Lesotho
2023-04-27,Mohokare River,21044,22.324309303367603,Lesotho
2023-04-28,Metolong Dam,21267,10.670159370904923,Lesotho
2023-04-29,Mohokare River,24981,22.094967679837094,Lesotho
2023-04-30,Metolong Dam,20590,21.202667572217837,Lesotho
2023-05-01,Mohokare River,24773,21.32686769513765,Lesotho
2023-05-02,Mohokare River,21141,22.86658785741803,Lesotho
2023-05-03,Metolong Dam,21440,21.72456390917538,Lesotho
2023-05-04,Mohokare River,19501,15.225794000543743,Lesotho
2023-05-05,Metolong Dam,19885,19.492413467438222,Lesotho
2023-05-06,Metolong Dam,21868,22.757776166321825,Lesotho
2023-05-07,Mohokare River,21166,20.103722084675038,Lesotho
2023-05-08,Metolong Dam,23006,22.210848944716034,Lesotho
2023-05-09,Mohokare River,21769,22.85181659464436,Lesotho
2023-05-10,Mohokare River,20296,20.854536901312496,Lesotho
2023-05-11,Metolong Dam,23171,22.971302903674896,Lesotho
2023-05-12,Mohokare River,25494,21.22847864067061,Lesotho
2023-05-13,Mohokare River,22373,22.45170378019801,Lesotho
2023-05-14,Metolong Dam,23277,22.940739613933758,Lesotho
2023-05-15,Metolong Dam,22142,21.85662770592993,Lesotho
2023-05-16,Metolong Dam,21220,20.67603096014112,Lesotho
2023-05-17,Mohokare River,21102,21.04787098108349,Lesotho
2023-05-18,Metolong Dam,19278,19.12775476794697,Lesotho
2023-05-19,Metolong Dam,23664,20.342361080710937,Lesotho
2023-05-20,Metolong Dam,23738,20.09021286609233,Lesotho
2023-05-21,Mohokare River,21463,23.549036816629584,Lesotho
2023-05-22,Mohokare River,24549,21.813146703575878,Lesotho
2023-05-23,Metolong Dam,23277,20.700602522357077,Lesotho
2023-05-24,Mohokare River,24266,21.70362722716511,Lesotho
2023-05-25,Metolong Dam,20723,21.604594066332893,Lesotho
2023-05-26,Mohokare River,20436,23.385936308854852,Lesotho
2023-05-27,Metolong Dam,38021,21.4164684596806,Lesotho
2023-05-28,Metolong Dam,22579,15.961789656518697,Lesotho
2023-05-29,Mohokare River,22644,21.21230305765256,Lesotho
2023-05-30,Metolong Dam,20982,23.848307929136276,Lesotho
2023-05-31,Metolong Dam,24164,22.02485007612253,Lesotho
2023-06-01,Metolong Dam,20240,21.961669356958826,Lesotho
2023-06-02,Metolong Dam,23912,21.65641609354786,Lesotho
2023-06-03,Mohokare River,22197,21.18757605070771,Lesotho
2023-06-04,Metolong Dam,25507,23.10445035852593,Lesotho
2023-06-05,Mohokare River,25390,20.237650088775887,Lesotho
2023-06-06,Metolong Dam,23131,22.224678631956316,Lesotho
2023-06-07,Metolong Dam,24737,21.28644628156004,Lesotho
2023-06-08,Metolong Dam,19998,17.70894710922109,Lesotho
2023-06-09,Metolong Dam,22363,22.377775592458732,Lesotho
2023-06-10,Metolong Dam,22074,20.68195229758908,Lesotho
2023-06-11,Metolong Dam,23333,23.965329301128044,Lesotho
2023-06-12,Metolong Dam,23458,21.87196068287178,Lesotho
2023-06-13,Mohokare River,21462,21.571833880406846,Lesotho
2023-06-14,Metolong Dam,20445,22.986001344642958,Lesotho
2023-06-15,Mohokare River,19260,21.682321325810587,Lesotho
2023-06-16,Metolong Dam,19798,21.36308181256135,Lesotho
2023-06-17,Mohokare River,22417,22.101884668143548,Lesotho
2023-06-18,Mohokare River,17144,20.843180171194014,Lesotho
2023-06-19,Mohokare River,24687,23.317231577409324,Lesotho
2023-06-20,Mohokare River,22354,21.085828044560024,Lesotho
2023-06-21,Metolong Dam,22439,21.30649200494761,Lesotho
2023-06-22,Metolong Dam,25185,21.27941606109032,Lesotho
2023-06-23,Mohokare River,20781,23.272790942182773,Lesotho
2023-06-24,Metolong Dam,19573,17.92489373147901,Lesotho
2023-06-25,Mohokare River,22006,20.32838821356803,Lesotho
2023-06-26,Mohokare River,22081,21.863070898913282,Lesotho
2023-06-27,Mohokare River,24929,20.41177102545116,Lesotho
2023-06-28,Mohokare River,25420,22.429897592953225,Lesotho
2023-06-29,Mohokare River,23412,20.739021999506708,Lesotho
2023-06-30,Mohokare River,21712,20.017426419205208,Lesotho
2023-07-01,Metolong Dam,23167,23.713358496166975,Lesotho
2023-07-02,Metolong Dam,22808,22.06769435468636,Lesotho
2023-07-03,Metolong Dam,22203,22.257979595593696,Lesotho
2023-07-04,Metolong Dam,17175,22.153070894178256,Lesotho
2023-07-05,Metolong Dam,23548,23.432977134296483,Lesotho
2023-07-06,Mohokare River,19377,22.277566028601655,Lesotho
2023-07-07,Mohokare River,21702,21.97789593262221,Lesotho
2023-07-08,Metolong Dam,26167,23.48206283161488,Lesotho
2023-07-09,Mohokare River,23511,20.423870169967977,Lesotho
2023-07-10,Metolong Dam,20901,22.286443251386057,Lesotho
2023-07-11,Mohokare River,27758,22.430535659572346,Lesotho
2023-07-12,Metolong Dam,20759,20.729853190986148,Lesotho
2023-07-13,Mohokare River,26196,21.18346280308878,Lesotho
2023-07-14,Metolong Dam,21824,21.05980528628468,Lesotho
2023-07-15,Metolong Dam,23504,23.549429914480918,Lesotho
2023-07-16,Metolong Dam,21608,23.86101012661278,Lesotho
2023-07-17,Metolong Dam,17232,18.186896782269727,Lesotho
2023-07-18,Mohokare River,22066,21.17789017925617,Lesotho
2023-07-19,Mohokare River,23887,20.87738334485505,Lesotho
2023-07-20,Metolong Dam,23485,22.953948880952765,Lesotho
2023-07-21,Metolong Dam,24769,20.08532560795963,Lesotho
2023-07-22,Metolong Dam,22971,20.62535829163559,Lesotho
2023-07-23,Mohokare River,23168,21.631134641827103,Lesotho
2023-07-24,Mohokare River,21112,23.286539755482426,Lesotho
2023-07-25,Mohokare River,21981,23.948352846144587,Lesotho
2023-07-26,Metolong Dam,22962,22.724737859628835,Lesotho
2023-07-27,Metolong Dam,22679,21.243050232196822,Lesotho
2023-07-28,Metolong Dam,24956,21.438487397974903,Lesotho
2023-07-29,Mohokare River,26096,20.5036641956221,Lesotho
2023-07-30,Mohokare River,23777,16.98729619635969,Lesotho
2023-07-31,Metolong Dam,23819,20.02674322870922,Lesotho
2023-08-01,Mohokare River,23136,20.236288710523322,Lesotho
2023-08-02,Metolong Dam,23716,22.408786070504043,Lesotho
2023-08-03,Mohokare River,21647,23.601424481697975,Lesotho
2023-08-04,Metolong Dam,20902,21.51764402230895,Lesotho
2023-08-05,Mohokare River,19515,21.185500649818675,Lesotho
2023-08-06,Mohokare River,23933,20.018017483904423,Lesotho
2023-08-07,Mohokare River,26164,23.604150660741887,Lesotho
2023-08-08,Mohokare River,24843,18.49665631959325,Lesotho
2023-08-09,Metolong Dam,22737,21.549013210780597,Lesotho
2023-08-10,Metolong Dam,21971,21.237147636757243,Lesotho
2023-08-11,Mohokare River,20642,23.888799303746115,Lesotho
2023-08-12,Metolong Dam,25505,18.03988090166476,Lesotho
2023-08-13,Mohokare River,19954,21.467955446895246,Lesotho
2023-08-14,Metolong Dam,22308,21.465457028996305,Lesotho
2023-08-15,Metolong Dam,23508,21.98955757065263,Lesotho
2023-08-16,Mohokare River,21502,21.931855368056844,Lesotho
2023-08-17,Mohokare River,20986,23.86281806315792,Lesotho
2023-08-18,Mohokare River,23949,21.439135270293974,Lesotho
2023-08-19,Metolong Dam,21397,21.196502264600472,Lesotho
2023-08-20,Mohokare River,20734,22.5125300113521,Lesotho
